week,date,plant_id,range,genotype,organ,rank,tiller,variable,value,flag,unit,days_after_planting,gdd_cumulative_F_8655
5,2026-08-04,75-5,75,A,leaf,4.0,,width_cm,8.0,,cm,64,1737.2999999999993
5,2026-08-04,75-5,75,A,leaf,5.0,,length_cm,83.0,,cm,64,1737.2999999999993
5,2026-08-04,75-5,75,A,leaf,5.0,,width_cm,9.0,,cm,64,1737.2999999999993
5,2026-08-04,75-5,75,A,leaf,6.0,,length_cm,87.0,,cm,64,1737.2999999999993
5,2026-08-04,75-5,75,A,leaf,6.0,,width_cm,8.5,,cm,64,1737.2999999999993
5,2026-08-04,75-5,75,A,leaf,7.0,,length_cm,88.0,,cm,64,1737.2999999999993
5,2026-08-04,75-5,75,A,leaf,7.0,,width_cm,10.0,,cm,64,1737.2999999999993
5,2026-08-04,75-5,75,A,leaf,8.0,,length_cm,74.0,,cm,64,1737.2999999999993
5,2026-08-04,75-5,75,A,leaf,8.0,,width_cm,10.5,,cm,64,1737.2999999999993
5,2026-08-04,75-5,75,A,leaf,9.0,,length_cm,75.0,,cm,64,1737.2999999999993
5,2026-08-04,75-5,75,A,leaf,9.0,,width_cm,10.0,,cm,64,1737.2999999999993
5,2026-08-04,75-5,75,A,leaf,10.0,,length_cm,13.0,,cm,64,1737.2999999999993
5,2026-08-04,74-1,74,B,leaf,1.0,,length_cm,42.0,,cm,64,1737.2999999999993
5,2026-08-04,74-1,74,B,leaf,1.0,,width_cm,4.0,,cm,64,1737.2999999999993
5,2026-08-04,74-1,74,B,leaf,2.0,,length_cm,48.0,,cm,64,1737.2999999999993
5,2026-08-04,74-1,74,B,leaf,2.0,,width_cm,5.0,,cm,64,1737.2999999999993
5,2026-08-04,74-1,74,B,leaf,3.0,,length_cm,54.0,,cm,64,1737.2999999999993
5,2026-08-04,74-1,74,B,leaf,3.0,,width_cm,5.5,,cm,64,1737.2999999999993
5,2026-08-04,74-1,74,B,leaf,4.0,,length_cm,63.0,,cm,64,1737.2999999999993
5,2026-08-04,74-1,74,B,leaf,4.0,,width_cm,7.0,,cm,64,1737.2999999999993
5,2026-08-04,74-1,74,B,leaf,5.0,,length_cm,65.0,,cm,64,1737.2999999999993
5,2026-08-04,74-1,74,B,leaf,5.0,,width_cm,9.0,,cm,64,1737.2999999999993
5,2026-08-04,74-1,74,B,leaf,6.0,,length_cm,66.0,,cm,64,1737.2999999999993
5,2026-08-04,74-1,74,B,leaf,6.0,,width_cm,9.0,,cm,64,1737.2999999999993
5,2026-08-04,74-1,74,B,leaf,7.0,,length_cm,69.0,,cm,64,1737.2999999999993
5,2026-08-04,74-1,74,B,leaf,7.0,,width_cm,9.0,,cm,64,1737.2999999999993
5,2026-08-04,74-1,74,B,leaf,8.0,,length_cm,68.0,,cm,64,1737.2999999999993
5,2026-08-04,74-1,74,B,leaf,8.0,,width_cm,8.5,,cm,64,1737.2999999999993
5,2026-08-04,74-1,74,B,leaf,9.0,,length_cm,72.0,,cm,64,1737.2999999999993
5,2026-08-04,74-1,74,B,leaf,9.0,,width_cm,8.0,,cm,64,1737.2999999999993
5,2026-08-04,74-1,74,B,leaf,10.0,,length_cm,62.0,,cm,64,1737.2999999999993
5,2026-08-04,74-1,74,B,leaf,10.0,,width_cm,8.0,,cm,64,1737.2999999999993
5,2026-08-04,74-1,74,B,leaf,11.0,,length_cm,69.0,,cm,64,1737.2999999999993
5,2026-08-04,74-1,74,B,leaf,11.0,,width_cm,8.0,,cm,64,1737.2999999999993
5,2026-08-04,74-1,74,B,leaf,12.0,,length_cm,55.0,,cm,64,1737.2999999999993
5,2026-08-04,74-1,74,B,leaf,12.0,,width_cm,7.5,,cm,64,1737.2999999999993
5,2026-08-04,74-1,74,B,leaf,13.0,,length_cm,51.0,,cm,64,1737.2999999999993
5,2026-08-04,74-1,74,B,leaf,13.0,,width_cm,7.5,,cm,64,1737.2999999999993
5,2026-08-04,74-1,74,B,leaf,14.0,,length_cm,45.0,,cm,64,1737.2999999999993
5,2026-08-04,74-1,74,B,leaf,14.0,,width_cm,6.5,,cm,64,1737.2999999999993
5,2026-08-04,74-1,74,B,leaf,15.0,,length_cm,29.0,,cm,64,1737.2999999999993
5,2026-08-04,74-1,74,B,leaf,16.0,,length_cm,18.0,,cm,64,1737.2999999999993
5,2026-08-04,74-2,74,B,leaf,1.0,,length_cm,36.0,,cm,64,1737.2999999999993
5,2026-08-04,74-2,74,B,leaf,1.0,,width_cm,3.0,,cm,64,1737.2999999999993
5,2026-08-04,74-2,74,B,leaf,2.0,,length_cm,46.0,,cm,64,1737.2999999999993
5,2026-08-04,74-2,74,B,leaf,2.0,,width_cm,4.0,,cm,64,1737.2999999999993
5,2026-08-04,74-2,74,B,leaf,3.0,,length_cm,53.0,,cm,64,1737.2999999999993
5,2026-08-04,74-2,74,B,leaf,3.0,,width_cm,5.0,,cm,64,1737.2999999999993
5,2026-08-04,74-2,74,B,leaf,4.0,,length_cm,56.0,,cm,64,1737.2999999999993
5,2026-08-04,74-2,74,B,leaf,4.0,,width_cm,7.0,,cm,64,1737.2999999999993
5,2026-08-04,74-2,74,B,leaf,5.0,,length_cm,66.0,,cm,64,1737.2999999999993
5,2026-08-04,74-2,74,B,leaf,5.0,,width_cm,7.0,,cm,64,1737.2999999999993
5,2026-08-04,74-2,74,B,leaf,6.0,,length_cm,66.0,,cm,64,1737.2999999999993
5,2026-08-04,74-2,74,B,leaf,6.0,,width_cm,8.0,,cm,64,1737.2999999999993
5,2026-08-04,74-2,74,B,leaf,7.0,,length_cm,71.0,,cm,64,1737.2999999999993
5,2026-08-04,74-2,74,B,leaf,7.0,,width_cm,8.5,,cm,64,1737.2999999999993
5,2026-08-04,74-2,74,B,leaf,8.0,,length_cm,63.0,,cm,64,1737.2999999999993
5,2026-08-04,74-2,74,B,leaf,8.0,,width_cm,8.5,,cm,64,1737.2999999999993
5,2026-08-04,74-2,74,B,leaf,9.0,,length_cm,70.0,,cm,64,1737.2999999999993
5,2026-08-04,74-2,74,B,leaf,9.0,,width_cm,8.0,,cm,64,1737.2999999999993
5,2026-08-04,74-2,74,B,leaf,10.0,,length_cm,68.0,,cm,64,1737.2999999999993
5,2026-08-04,74-2,74,B,leaf,10.0,,width_cm,7.0,,cm,64,1737.2999999999993
5,2026-08-04,74-2,74,B,leaf,11.0,,length_cm,63.0,,cm,64,1737.2999999999993
5,2026-08-04,74-2,74,B,leaf,11.0,,width_cm,7.5,,cm,64,1737.2999999999993
5,2026-08-04,74-2,74,B,leaf,12.0,,length_cm,53.0,,cm,64,1737.2999999999993
5,2026-08-04,74-2,74,B,leaf,12.0,,width_cm,6.0,,cm,64,1737.2999999999993
5,2026-08-04,74-2,74,B,leaf,13.0,,length_cm,45.0,,cm,64,1737.2999999999993
5,2026-08-04,74-2,74,B,leaf,13.0,,width_cm,6.0,,cm,64,1737.2999999999993
5,2026-08-04,74-2,74,B,leaf,14.0,,length_cm,45.0,,cm,64,1737.2999999999993
5,2026-08-04,74-2,74,B,leaf,15.0,,length_cm,30.0,,cm,64,1737.2999999999993
5,2026-08-04,74-3,74,B,leaf,1.0,,length_cm,41.0,,cm,64,1737.2999999999993
5,2026-08-04,74-3,74,B,leaf,1.0,,width_cm,3.5,,cm,64,1737.2999999999993
5,2026-08-04,74-3,74,B,leaf,2.0,,length_cm,47.0,,cm,64,1737.2999999999993
5,2026-08-04,74-3,74,B,leaf,2.0,,width_cm,5.0,,cm,64,1737.2999999999993
5,2026-08-04,74-3,74,B,leaf,3.0,,length_cm,56.0,,cm,64,1737.2999999999993
5,2026-08-04,74-3,74,B,leaf,3.0,,width_cm,6.0,,cm,64,1737.2999999999993
5,2026-08-04,74-3,74,B,leaf,4.0,,length_cm,58.0,,cm,64,1737.2999999999993
5,2026-08-04,74-3,74,B,leaf,4.0,,width_cm,7.5,,cm,64,1737.2999999999993
5,2026-08-04,74-3,74,B,leaf,5.0,,length_cm,62.0,,cm,64,1737.2999999999993
5,2026-08-04,74-3,74,B,leaf,5.0,,width_cm,8.0,,cm,64,1737.2999999999993
5,2026-08-04,74-3,74,B,leaf,6.0,,length_cm,67.0,,cm,64,1737.2999999999993
5,2026-08-04,74-3,74,B,leaf,6.0,,width_cm,9.0,,cm,64,1737.2999999999993
5,2026-08-04,74-3,74,B,leaf,7.0,,length_cm,60.0,,cm,64,1737.2999999999993
5,2026-08-04,74-3,74,B,leaf,7.0,,width_cm,9.0,,cm,64,1737.2999999999993
5,2026-08-04,74-3,74,B,leaf,8.0,,length_cm,58.0,,cm,64,1737.2999999999993
5,2026-08-04,74-3,74,B,leaf,8.0,,width_cm,9.0,,cm,64,1737.2999999999993
5,2026-08-04,74-3,74,B,leaf,9.0,,length_cm,62.0,,cm,64,1737.2999999999993
5,2026-08-04,74-3,74,B,leaf,9.0,,width_cm,8.0,,cm,64,1737.2999999999993
5,2026-08-04,74-3,74,B,leaf,10.0,,length_cm,59.0,,cm,64,1737.2999999999993
5,2026-08-04,74-3,74,B,leaf,10.0,,width_cm,7.0,,cm,64,1737.2999999999993
5,2026-08-04,74-3,74,B,leaf,11.0,,length_cm,52.0,,cm,64,1737.2999999999993
5,2026-08-04,74-3,74,B,leaf,11.0,,width_cm,7.0,,cm,64,1737.2999999999993
5,2026-08-04,74-3,74,B,leaf,12.0,,length_cm,60.0,,cm,64,1737.2999999999993
5,2026-08-04,74-3,74,B,leaf,12.0,,width_cm,7.5,,cm,64,1737.2999999999993
5,2026-08-04,74-3,74,B,leaf,13.0,,length_cm,57.0,,cm,64,1737.2999999999993
5,2026-08-04,74-3,74,B,leaf,13.0,,width_cm,6.5,,cm,64,1737.2999999999993
5,2026-08-04,74-3,74,B,leaf,14.0,,length_cm,51.5,,cm,64,1737.2999999999993
5,2026-08-04,74-3,74,B,leaf,14.0,,width_cm,5.5,,cm,64,1737.2999999999993
5,2026-08-04,74-3,74,B,leaf,15.0,,length_cm,47.0,,cm,64,1737.2999999999993
5,2026-08-04,74-3,74,B,leaf,15.0,,width_cm,6.5,,cm,64,1737.2999999999993
5,2026-08-04,74-3,74,B,leaf,16.0,,length_cm,35.0,,cm,64,1737.2999999999993
5,2026-08-04,74-3,74,B,leaf,16.0,,width_cm,4.5,,cm,64,1737.2999999999993
5,2026-08-04,74-4,74,B,leaf,1.0,,length_cm,44.0,,cm,64,1737.2999999999993
5,2026-08-04,74-4,74,B,leaf,1.0,,width_cm,5.0,,cm,64,1737.2999999999993
5,2026-08-04,74-4,74,B,leaf,2.0,,length_cm,50.0,,cm,64,1737.2999999999993
5,2026-08-04,74-4,74,B,leaf,2.0,,width_cm,6.0,,cm,64,1737.2999999999993
5,2026-08-04,74-4,74,B,leaf,3.0,,length_cm,57.0,,cm,64,1737.2999999999993
5,2026-08-04,74-4,74,B,leaf,3.0,,width_cm,7.0,,cm,64,1737.2999999999993
5,2026-08-04,74-4,74,B,leaf,4.0,,length_cm,61.0,,cm,64,1737.2999999999993
5,2026-08-04,74-4,74,B,leaf,4.0,,width_cm,6.5,,cm,64,1737.2999999999993
5,2026-08-04,74-4,74,B,leaf,5.0,,length_cm,67.0,,cm,64,1737.2999999999993
5,2026-08-04,74-4,74,B,leaf,5.0,,width_cm,8.5,,cm,64,1737.2999999999993
5,2026-08-04,74-4,74,B,leaf,6.0,,length_cm,67.0,,cm,64,1737.2999999999993
5,2026-08-04,74-4,74,B,leaf,6.0,,width_cm,6.5,,cm,64,1737.2999999999993
5,2026-08-04,74-4,74,B,leaf,7.0,,length_cm,72.0,,cm,64,1737.2999999999993
5,2026-08-04,74-4,74,B,leaf,7.0,,width_cm,9.0,,cm,64,1737.2999999999993
5,2026-08-04,74-4,74,B,leaf,8.0,,length_cm,72.0,,cm,64,1737.2999999999993
5,2026-08-04,74-4,74,B,leaf,8.0,,width_cm,8.5,,cm,64,1737.2999999999993
5,2026-08-04,74-4,74,B,leaf,9.0,,length_cm,75.0,,cm,64,1737.2999999999993
5,2026-08-04,74-4,74,B,leaf,9.0,,width_cm,8.0,,cm,64,1737.2999999999993
5,2026-08-04,74-4,74,B,leaf,10.0,,length_cm,61.0,,cm,64,1737.2999999999993
5,2026-08-04,74-4,74,B,leaf,10.0,,width_cm,8.0,,cm,64,1737.2999999999993
5,2026-08-04,74-4,74,B,leaf,11.0,,length_cm,60.0,,cm,64,1737.2999999999993
5,2026-08-04,74-4,74,B,leaf,11.0,,width_cm,8.5,,cm,64,1737.2999999999993
5,2026-08-04,74-4,74,B,leaf,12.0,,length_cm,61.0,,cm,64,1737.2999999999993
5,2026-08-04,74-4,74,B,leaf,12.0,,width_cm,8.0,,cm,64,1737.2999999999993
5,2026-08-04,74-4,74,B,leaf,13.0,,length_cm,58.0,,cm,64,1737.2999999999993
5,2026-08-04,74-4,74,B,leaf,13.0,,width_cm,6.0,,cm,64,1737.2999999999993
5,2026-08-04,74-4,74,B,leaf,14.0,,length_cm,45.0,,cm,64,1737.2999999999993
5,2026-08-04,74-4,74,B,leaf,14.0,,width_cm,6.0,,cm,64,1737.2999999999993
5,2026-08-04,74-4,74,B,leaf,15.0,,length_cm,36.0,,cm,64,1737.2999999999993
5,2026-08-04,74-4,74,B,leaf,15.0,,width_cm,5.5,,cm,64,1737.2999999999993
5,2026-08-04,74-5,74,B,leaf,1.0,,length_cm,44.0,,cm,64,1737.2999999999993
5,2026-08-04,74-5,74,B,leaf,1.0,,width_cm,5.5,,cm,64,1737.2999999999993
5,2026-08-04,74-5,74,B,leaf,2.0,,length_cm,43.0,,cm,64,1737.2999999999993
5,2026-08-04,74-5,74,B,leaf,2.0,,width_cm,4.5,,cm,64,1737.2999999999993
5,2026-08-04,74-5,74,B,leaf,3.0,,length_cm,53.0,,cm,64,1737.2999999999993
5,2026-08-04,74-5,74,B,leaf,3.0,,width_cm,6.5,,cm,64,1737.2999999999993
5,2026-08-04,74-5,74,B,leaf,4.0,,length_cm,56.0,,cm,64,1737.2999999999993
5,2026-08-04,74-5,74,B,leaf,4.0,,width_cm,8.0,,cm,64,1737.2999999999993
5,2026-08-04,74-5,74,B,leaf,5.0,,length_cm,62.0,,cm,64,1737.2999999999993
5,2026-08-04,74-5,74,B,leaf,5.0,,width_cm,9.0,,cm,64,1737.2999999999993
5,2026-08-04,74-5,74,B,leaf,6.0,,length_cm,63.0,,cm,64,1737.2999999999993
5,2026-08-04,74-5,74,B,leaf,6.0,,width_cm,10.0,,cm,64,1737.2999999999993
5,2026-08-04,74-5,74,B,leaf,7.0,,length_cm,61.0,,cm,64,1737.2999999999993
5,2026-08-04,74-5,74,B,leaf,7.0,,width_cm,9.5,,cm,64,1737.2999999999993
5,2026-08-04,74-5,74,B,leaf,8.0,,length_cm,66.0,,cm,64,1737.2999999999993
5,2026-08-04,74-5,74,B,leaf,8.0,,width_cm,9.0,,cm,64,1737.2999999999993
5,2026-08-04,74-5,74,B,leaf,9.0,,length_cm,67.0,,cm,64,1737.2999999999993
5,2026-08-04,74-5,74,B,leaf,9.0,,width_cm,9.0,,cm,64,1737.2999999999993
5,2026-08-04,74-5,74,B,leaf,10.0,,length_cm,68.0,,cm,64,1737.2999999999993
5,2026-08-04,74-5,74,B,leaf,10.0,,width_cm,8.5,,cm,64,1737.2999999999993
5,2026-08-04,74-5,74,B,leaf,11.0,,length_cm,69.0,,cm,64,1737.2999999999993
5,2026-08-04,74-5,74,B,leaf,11.0,,width_cm,9.0,,cm,64,1737.2999999999993
5,2026-08-04,74-5,74,B,leaf,12.0,,length_cm,67.0,,cm,64,1737.2999999999993
5,2026-08-04,74-5,74,B,leaf,12.0,,width_cm,9.0,,cm,64,1737.2999999999993
5,2026-08-04,74-5,74,B,leaf,13.0,,length_cm,66.0,,cm,64,1737.2999999999993
5,2026-08-04,74-5,74,B,leaf,13.0,,width_cm,8.5,,cm,64,1737.2999999999993
5,2026-08-04,74-5,74,B,leaf,14.0,,length_cm,56.0,,cm,64,1737.2999999999993
5,2026-08-04,74-5,74,B,leaf,14.0,,width_cm,7.5,,cm,64,1737.2999999999993
5,2026-08-04,74-5,74,B,leaf,15.0,,length_cm,25.5,,cm,64,1737.2999999999993
5,2026-08-04,74-5,74,B,leaf,15.0,,width_cm,6.0,,cm,64,1737.2999999999993
5,2026-08-04,74-5,74,B,leaf,16.0,,length_cm,38.0,,cm,64,1737.2999999999993
5,2026-08-04,74-5,74,B,leaf,17.0,,length_cm,30.0,,cm,64,1737.2999999999993
5,2026-08-04,73-1,73,C,leaf,1.0,,length_cm,35.0,,cm,64,1737.2999999999993
5,2026-08-04,73-1,73,C,leaf,1.0,,width_cm,4.0,,cm,64,1737.2999999999993
5,2026-08-04,73-1,73,C,leaf,2.0,,length_cm,45.0,,cm,64,1737.2999999999993
5,2026-08-04,73-1,73,C,leaf,2.0,,width_cm,5.5,,cm,64,1737.2999999999993
5,2026-08-04,73-1,73,C,leaf,3.0,,length_cm,57.0,,cm,64,1737.2999999999993
5,2026-08-04,73-1,73,C,leaf,3.0,,width_cm,5.0,,cm,64,1737.2999999999993
5,2026-08-04,73-1,73,C,leaf,4.0,,length_cm,56.0,,cm,64,1737.2999999999993
5,2026-08-04,73-1,73,C,leaf,4.0,,width_cm,6.0,,cm,64,1737.2999999999993
5,2026-08-04,73-1,73,C,leaf,5.0,,length_cm,62.0,,cm,64,1737.2999999999993
5,2026-08-04,73-1,73,C,leaf,5.0,,width_cm,5.5,,cm,64,1737.2999999999993
5,2026-08-04,73-1,73,C,leaf,6.0,,length_cm,66.0,,cm,64,1737.2999999999993
5,2026-08-04,73-1,73,C,leaf,6.0,,width_cm,7.0,,cm,64,1737.2999999999993
5,2026-08-04,73-1,73,C,leaf,7.0,,length_cm,68.0,,cm,64,1737.2999999999993
5,2026-08-04,73-1,73,C,leaf,7.0,,width_cm,6.5,,cm,64,1737.2999999999993
5,2026-08-04,73-1,73,C,leaf,8.0,,length_cm,71.0,,cm,64,1737.2999999999993
5,2026-08-04,73-1,73,C,leaf,8.0,,width_cm,7.0,,cm,64,1737.2999999999993
5,2026-08-04,73-1,73,C,leaf,9.0,,length_cm,72.0,,cm,64,1737.2999999999993
5,2026-08-04,73-1,73,C,leaf,9.0,,width_cm,6.0,,cm,64,1737.2999999999993
5,2026-08-04,73-1,73,C,leaf,10.0,,length_cm,70.0,,cm,64,1737.2999999999993
5,2026-08-04,73-1,73,C,leaf,10.0,,width_cm,6.5,,cm,64,1737.2999999999993
5,2026-08-04,73-1,73,C,leaf,11.0,,length_cm,60.0,,cm,64,1737.2999999999993
5,2026-08-04,73-1,73,C,leaf,11.0,,width_cm,6.5,,cm,64,1737.2999999999993
5,2026-08-04,73-2,73,C,leaf,1.0,,length_cm,40.0,,cm,64,1737.2999999999993
5,2026-08-04,73-2,73,C,leaf,1.0,,width_cm,3.5,,cm,64,1737.2999999999993
5,2026-08-04,73-2,73,C,leaf,2.0,,length_cm,43.0,,cm,64,1737.2999999999993
5,2026-08-04,73-2,73,C,leaf,2.0,,width_cm,6.0,,cm,64,1737.2999999999993
5,2026-08-04,73-2,73,C,leaf,3.0,,length_cm,50.0,,cm,64,1737.2999999999993
5,2026-08-04,73-2,73,C,leaf,3.0,,width_cm,6.0,,cm,64,1737.2999999999993
5,2026-08-04,73-2,73,C,leaf,4.0,,length_cm,55.0,,cm,64,1737.2999999999993
5,2026-08-04,73-2,73,C,leaf,4.0,,width_cm,6.0,,cm,64,1737.2999999999993
5,2026-08-04,73-2,73,C,leaf,5.0,,length_cm,61.0,,cm,64,1737.2999999999993
5,2026-08-04,73-2,73,C,leaf,5.0,,width_cm,7.0,,cm,64,1737.2999999999993
5,2026-08-04,73-2,73,C,leaf,6.0,,length_cm,61.0,,cm,64,1737.2999999999993
5,2026-08-04,73-2,73,C,leaf,6.0,,width_cm,7.5,,cm,64,1737.2999999999993
5,2026-08-04,73-2,73,C,leaf,7.0,,length_cm,64.0,,cm,64,1737.2999999999993
5,2026-08-04,73-2,73,C,leaf,7.0,,width_cm,7.5,,cm,64,1737.2999999999993
5,2026-08-04,73-2,73,C,leaf,8.0,,length_cm,63.5,,cm,64,1737.2999999999993
5,2026-08-04,73-2,73,C,leaf,8.0,,width_cm,7.5,,cm,64,1737.2999999999993
5,2026-08-04,73-2,73,C,leaf,9.0,,length_cm,64.5,,cm,64,1737.2999999999993
5,2026-08-04,73-2,73,C,leaf,9.0,,width_cm,8.0,,cm,64,1737.2999999999993
5,2026-08-04,73-2,73,C,leaf,10.0,,length_cm,66.0,,cm,64,1737.2999999999993
5,2026-08-04,73-2,73,C,leaf,10.0,,width_cm,7.5,,cm,64,1737.2999999999993
5,2026-08-04,73-2,73,C,leaf,11.0,,length_cm,65.0,,cm,64,1737.2999999999993
5,2026-08-04,73-2,73,C,leaf,11.0,,width_cm,7.5,,cm,64,1737.2999999999993
5,2026-08-04,73-2,73,C,leaf,12.0,,length_cm,57.5,,cm,64,1737.2999999999993
5,2026-08-04,73-2,73,C,leaf,12.0,,width_cm,6.5,,cm,64,1737.2999999999993
5,2026-08-04,73-3,73,C,leaf,1.0,,length_cm,36.0,,cm,64,1737.2999999999993
5,2026-08-04,73-3,73,C,leaf,1.0,,width_cm,4.0,,cm,64,1737.2999999999993
5,2026-08-04,73-3,73,C,leaf,2.0,,length_cm,38.0,,cm,64,1737.2999999999993
5,2026-08-04,73-3,73,C,leaf,2.0,,width_cm,4.5,,cm,64,1737.2999999999993
5,2026-08-04,73-3,73,C,leaf,3.0,,length_cm,44.0,,cm,64,1737.2999999999993
5,2026-08-04,73-3,73,C,leaf,3.0,,width_cm,5.5,,cm,64,1737.2999999999993
5,2026-08-04,73-3,73,C,leaf,4.0,,length_cm,47.0,,cm,64,1737.2999999999993
5,2026-08-04,73-3,73,C,leaf,4.0,,width_cm,6.0,,cm,64,1737.2999999999993
5,2026-08-04,73-3,73,C,leaf,5.0,,length_cm,56.0,,cm,64,1737.2999999999993
5,2026-08-04,73-3,73,C,leaf,5.0,,width_cm,6.5,,cm,64,1737.2999999999993
5,2026-08-04,73-3,73,C,leaf,6.0,,length_cm,58.0,,cm,64,1737.2999999999993
5,2026-08-04,73-3,73,C,leaf,6.0,,width_cm,7.5,,cm,64,1737.2999999999993
5,2026-08-04,73-3,73,C,leaf,7.0,,length_cm,60.0,,cm,64,1737.2999999999993
5,2026-08-04,73-3,73,C,leaf,7.0,,width_cm,7.5,,cm,64,1737.2999999999993
5,2026-08-04,73-3,73,C,leaf,8.0,,length_cm,62.5,,cm,64,1737.2999999999993
5,2026-08-04,73-3,73,C,leaf,8.0,,width_cm,8.0,,cm,64,1737.2999999999993
5,2026-08-04,73-3,73,C,leaf,9.0,,length_cm,60.5,,cm,64,1737.2999999999993
5,2026-08-04,73-3,73,C,leaf,9.0,,width_cm,7.5,,cm,64,1737.2999999999993
5,2026-08-04,73-3,73,C,leaf,10.0,,length_cm,65.5,,cm,64,1737.2999999999993
5,2026-08-04,73-3,73,C,leaf,10.0,,width_cm,8.0,,cm,64,1737.2999999999993
5,2026-08-04,73-3,73,C,leaf,11.0,,length_cm,63.0,,cm,64,1737.2999999999993
5,2026-08-04,73-3,73,C,leaf,11.0,,width_cm,8.5,,cm,64,1737.2999999999993
5,2026-08-04,73-3,73,C,leaf,12.0,,length_cm,63.0,,cm,64,1737.2999999999993
5,2026-08-04,73-3,73,C,leaf,12.0,,width_cm,8.5,,cm,64,1737.2999999999993
5,2026-08-04,73-3,73,C,leaf,13.0,,length_cm,64.0,,cm,64,1737.2999999999993
5,2026-08-04,73-3,73,C,leaf,13.0,,width_cm,8.0,,cm,64,1737.2999999999993
5,2026-08-04,73-3,73,C,leaf,14.0,,length_cm,45.0,,cm,64,1737.2999999999993
5,2026-08-04,73-3,73,C,leaf,14.0,,width_cm,7.5,,cm,64,1737.2999999999993
5,2026-08-04,73-4,73,C,leaf,1.0,,length_cm,42.0,,cm,64,1737.2999999999993
5,2026-08-04,73-4,73,C,leaf,1.0,,width_cm,4.5,,cm,64,1737.2999999999993
5,2026-08-04,73-4,73,C,leaf,2.0,,length_cm,49.0,,cm,64,1737.2999999999993
5,2026-08-04,73-4,73,C,leaf,2.0,,width_cm,6.0,,cm,64,1737.2999999999993
5,2026-08-04,73-4,73,C,leaf,3.0,,length_cm,48.0,,cm,64,1737.2999999999993
5,2026-08-04,73-4,73,C,leaf,3.0,,width_cm,7.0,,cm,64,1737.2999999999993
5,2026-08-04,73-4,73,C,leaf,4.0,,length_cm,54.0,,cm,64,1737.2999999999993
5,2026-08-04,73-4,73,C,leaf,4.0,,width_cm,7.5,,cm,64,1737.2999999999993
5,2026-08-04,73-4,73,C,leaf,5.0,,length_cm,56.0,,cm,64,1737.2999999999993
5,2026-08-04,73-4,73,C,leaf,5.0,,width_cm,8.0,,cm,64,1737.2999999999993
5,2026-08-04,73-4,73,C,leaf,6.0,,length_cm,60.0,,cm,64,1737.2999999999993
5,2026-08-04,73-4,73,C,leaf,6.0,,width_cm,8.0,,cm,64,1737.2999999999993
5,2026-08-04,73-4,73,C,leaf,7.0,,length_cm,69.0,,cm,64,1737.2999999999993
5,2026-08-04,73-4,73,C,leaf,7.0,,width_cm,8.0,,cm,64,1737.2999999999993
5,2026-08-04,73-4,73,C,leaf,8.0,,length_cm,71.0,,cm,64,1737.2999999999993
5,2026-08-04,73-4,73,C,leaf,8.0,,width_cm,8.5,,cm,64,1737.2999999999993
5,2026-08-04,73-4,73,C,leaf,9.0,,length_cm,71.0,,cm,64,1737.2999999999993
5,2026-08-04,73-4,73,C,leaf,9.0,,width_cm,7.5,,cm,64,1737.2999999999993
5,2026-08-04,73-4,73,C,leaf,10.0,,length_cm,68.0,,cm,64,1737.2999999999993
5,2026-08-04,73-4,73,C,leaf,10.0,,width_cm,7.5,,cm,64,1737.2999999999993
5,2026-08-04,73-4,73,C,leaf,11.0,,length_cm,64.0,,cm,64,1737.2999999999993
5,2026-08-04,73-4,73,C,leaf,11.0,,width_cm,7.5,,cm,64,1737.2999999999993
5,2026-08-04,73-4,73,C,leaf,12.0,,length_cm,60.0,,cm,64,1737.2999999999993
5,2026-08-04,73-4,73,C,leaf,12.0,,width_cm,7.5,,cm,64,1737.2999999999993
5,2026-08-04,73-4,73,C,leaf,13.0,,length_cm,51.0,,cm,64,1737.2999999999993
5,2026-08-04,73-4,73,C,leaf,13.0,,width_cm,7.5,,cm,64,1737.2999999999993
5,2026-08-04,73-4,73,C,leaf,14.0,,length_cm,46.0,,cm,64,1737.2999999999993
5,2026-08-04,73-4,73,C,leaf,14.0,,width_cm,7.0,,cm,64,1737.2999999999993
5,2026-08-04,73-4,73,C,leaf,15.0,,length_cm,39.0,,cm,64,1737.2999999999993
5,2026-08-04,73-4,73,C,leaf,15.0,,width_cm,7.0,,cm,64,1737.2999999999993
5,2026-08-04,73-5,73,C,leaf,1.0,,length_cm,44.0,,cm,64,1737.2999999999993
5,2026-08-04,73-5,73,C,leaf,1.0,,width_cm,5.5,,cm,64,1737.2999999999993
5,2026-08-04,73-5,73,C,leaf,2.0,,length_cm,46.0,,cm,64,1737.2999999999993
5,2026-08-04,73-5,73,C,leaf,2.0,,width_cm,5.0,,cm,64,1737.2999999999993
5,2026-08-04,73-5,73,C,leaf,3.0,,length_cm,54.0,,cm,64,1737.2999999999993
5,2026-08-04,73-5,73,C,leaf,3.0,,width_cm,6.5,,cm,64,1737.2999999999993
5,2026-08-04,73-5,73,C,leaf,4.0,,length_cm,56.0,,cm,64,1737.2999999999993
5,2026-08-04,73-5,73,C,leaf,4.0,,width_cm,7.0,,cm,64,1737.2999999999993
5,2026-08-04,73-5,73,C,leaf,5.0,,length_cm,60.5,,cm,64,1737.2999999999993
5,2026-08-04,73-5,73,C,leaf,5.0,,width_cm,9.0,,cm,64,1737.2999999999993
